file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,gamma_t_eff,effective,4.742798105838863e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,gamma_s_eff,effective,1.5577217702692994e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,eps,raw,0.0011400863701127,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,gl_a,raw,0.0904522112744817,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,zth,raw,88.54424137722116,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,gamma_t_eff,effective,1.578232781079556e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,gamma_s_eff,effective,1.5577217702692994e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_39,M2,Mixed,2.4417899844439117,0.9700349055898484,volume_ratio_wa_wo,effective,7.516403083944953,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,gki,raw,5.990229450735488,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,eps,raw,0.0054567254856014,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,gl_a,raw,0.0059349090193793,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,zth,raw,144.4833809160917,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,zs,raw,0.872764295013774,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,P_gap_eff,effective,0.001837546896206,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,gamma_t_eff,effective,0.0025523960446765,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,gamma_s_eff,effective,2.0802937409093853e-08,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_19,M2,Mixed,2.396793230108316,0.9678634656371572,volume_ratio_wa_wo,effective,0.2215515186329485,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,gki,raw,61.2434142840243,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,eps,raw,0.075797972901368,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,gl_a,raw,4.095547829069797e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,zth,raw,93.01988967023053,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,zs,raw,0.1593584507996439,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,P_gap_eff,effective,0.008201678186795,1e-08,0.005,False,True,True,False,above_upper_bound,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,out_of_range,weakly_identified,step03_profile_summary,broad_valley,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,gamma_t_eff,effective,0.0083879682109394,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,gamma_s_eff,effective,2.078411237369152e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_15,M3,Kir,2.392265842206322,0.9678178644247734,volume_ratio_wa_wo,effective,7.1300113348033465,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_33,M3,Mixed,2.392220853628284,0.967817823812266,gki,raw,61.2434142840243,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
